"UserID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_score","Segment"
1378253,213,137,864.73,1,4,0,140,"Need Attention"
1378255,1,2,2.5,4,1,1,411,"Loyalists"
1378256,46,22,96.36,3,2,0,320,"Potential Loyalists"
1378260,217,99,166.7,1,4,0,140,"Need Attention"
1378262,20,3,30.5957,4,1,1,411,"Loyalists"
1378263,6,3,3,4,1,1,411,"Loyalists"
1378264,11,4,40,4,1,1,411,"Loyalists"
1378266,220,20,80,1,2,0,120,"Need Attention"
1378267,201,88,222.65,2,4,0,240,"Promising"
1378268,117,24,1939.5,2,2,0,220,"Promising"
1378269,205,7,140,2,1,0,210,"Promising"
1378270,220,346,8640.0988,1,4,3,143,"Promising"
1378272,122,78,374.4,2,4,0,240,"Promising"
1378276,2,3,30,4,1,1,411,"Loyalists"
1378279,170,45,61,2,3,1,231,"Promising"
1378280,2,3,369,4,1,0,410,"Loyalists"
1378281,19,6,60.25,4,1,1,411,"Loyalists"
1378283,9,9,605.14,4,2,0,420,"Loyalists"
1378284,218,19,166.55,1,2,0,120,"Need Attention"
1378286,221,32,1310.8669,1,2,0,120,"Need Attention"
1378288,14,11,34.44,4,2,1,421,"Loyalists"
1378289,147,21,85.6,2,2,0,220,"Promising"
1378290,3,7,94.14,4,1,0,410,"Loyalists"
1378291,204,6,105,2,1,0,210,"Promising"
1378294,194,56,799.74,2,4,0,240,"Promising"
1378295,24,20,22.9426,3,2,1,321,"Potential Loyalists"
1378296,180,27,265.37,2,2,0,220,"Promising"
1378298,20,3,252,4,1,0,410,"Loyalists"
1378301,220,184,21878.53,1,4,3,143,"Promising"
1378302,187,19,72.85,2,2,1,221,"Promising"
1378303,221,33,631.74,1,2,0,120,"Need Attention"
1378304,216,86,276.62,1,4,0,140,"Need Attention"
1378305,35,12,50.5,3,2,1,321,"Potential Loyalists"
1378307,209,62,316.68,2,4,0,240,"Promising"
1378308,58,4,35,3,1,1,311,"Potential Loyalists"
1378309,20,5,198,4,1,0,410,"Loyalists"
1378310,135,76,1630.16,2,4,0,240,"Promising"
1378311,146,26,79.28,2,2,0,220,"Promising"
1378314,133,46,142,2,3,0,230,"Promising"
1378315,9,7,9.51,4,1,1,411,"Loyalists"
1378317,60,43,260.95,3,3,0,330,"Potential Loyalists"
1378319,125,30,119.17,2,2,0,220,"Promising"
1378321,27,34,240.6698,3,2,0,320,"Potential Loyalists"
1378323,36,22,478.69,3,2,0,320,"Potential Loyalists"
1378326,2,2,29.5749,4,1,1,411,"Loyalists"
1378328,86,10,364.98,3,2,0,320,"Potential Loyalists"
1378329,194,31,442.16,2,2,0,220,"Promising"
1378334,76,90,932.07,3,4,0,340,"Potential Loyalists"
1378335,87,15,164.09,3,2,0,320,"Potential Loyalists"
1378336,115,65,1526.9,2,4,0,240,"Promising"
1378337,201,20,61.5,2,2,1,221,"Promising"
1378338,176,36,606.48,2,2,0,220,"Promising"
1378339,37,11,48.9509,3,2,1,321,"Potential Loyalists"
1378340,95,72,285.5,3,4,0,340,"Potential Loyalists"
1378345,22,9,71,3,2,1,321,"Potential Loyalists"
1378347,5,5,50,4,1,1,411,"Loyalists"
1378348,216,46,482.9,1,3,0,130,"Need Attention"
1378349,51,18,398.85,3,2,0,320,"Potential Loyalists"
1378350,6,9,93.447,4,2,0,420,"Loyalists"
1378351,212,80,611.32,1,4,0,140,"Need Attention"
1378352,0,3,670.6,4,1,0,410,"Loyalists"
1378353,220,188,38317.9331,1,4,3,143,"Promising"
1378354,161,23,50.22,2,2,1,221,"Promising"
1378355,211,186,5624.4491,1,4,3,143,"Promising"
1378356,6,8,193.26,4,2,0,420,"Loyalists"
1378357,69,13,280,3,2,0,320,"Potential Loyalists"
1378359,55,52,544.67,3,4,0,340,"Potential Loyalists"
1378361,211,106,221,1,4,0,140,"Need Attention"
1378363,207,63,298.37,2,4,0,240,"Promising"
1378364,221,149,1449.56,1,4,0,140,"Need Attention"
1378365,215,47,125.32,1,3,0,130,"Need Attention"
1378368,216,45,479.32,1,3,0,130,"Need Attention"
1378370,217,46,580.03,1,3,0,130,"Need Attention"
1378371,51,6,100,3,1,0,310,"Potential Loyalists"
1378373,36,10,151.5,3,2,0,320,"Potential Loyalists"
1378374,48,7,358,3,1,0,310,"Potential Loyalists"
1378376,103,24,720.1208,3,2,0,320,"Potential Loyalists"
1378378,38,19,59.35,3,2,1,321,"Potential Loyalists"
1378379,78,72,11993.5006,3,4,3,343,"Loyalists"
1378380,212,40,114.2743,1,3,0,130,"Need Attention"
1378381,96,28,79.31,3,2,0,320,"Potential Loyalists"
1378384,218,74,212.24,1,4,0,140,"Need Attention"
1378385,78,51,234.45,3,3,0,330,"Potential Loyalists"
1378386,215,33,128.98,1,2,0,120,"Need Attention"
1378388,13,3,124.07,4,1,0,410,"Loyalists"
1378389,15,25,452.29,4,2,0,420,"Loyalists"
1378391,11,9,49.9,4,2,1,421,"Loyalists"
1378392,176,56,444.42,2,4,0,240,"Promising"
1378394,220,52,342.61,1,4,0,140,"Need Attention"
1378395,0,1,100,4,1,0,410,"Loyalists"
1378398,218,45,205.08,1,3,0,130,"Need Attention"
1378399,134,6,15,2,1,1,211,"Promising"
1378401,8,9,45.4277,4,2,1,421,"Loyalists"
1378403,221,176,48930.9,1,4,3,143,"Promising"
1378404,182,25,55,2,2,1,221,"Promising"
1378406,131,17,85,2,2,0,220,"Promising"
1378407,40,30,98,3,2,0,320,"Potential Loyalists"
1378409,211,66,603.55,1,4,0,140,"Need Attention"
1378410,124,9,33,2,2,1,221,"Promising"
1378412,160,60,202.21,2,4,0,240,"Promising"
1378413,204,46,586.57,2,3,0,230,"Promising"
1378414,216,27,22715.25,1,2,3,123,"Need Attention"
1378415,38,12,95.5,3,2,0,320,"Potential Loyalists"
1378419,26,5,135,3,1,0,310,"Potential Loyalists"
1378423,9,11,2536,4,2,0,420,"Loyalists"
1378425,54,64,934.2965,3,4,0,340,"Potential Loyalists"
1378427,177,22,120.5,2,2,0,220,"Promising"
1378428,25,27,1314.05,3,2,0,320,"Potential Loyalists"
1378429,219,138,2127.624,1,4,0,140,"Need Attention"
1378430,9,9,75,4,2,1,421,"Loyalists"
1378432,39,16,6189.8926,3,2,3,323,"Potential Loyalists"
1378433,107,82,744.84,3,4,0,340,"Potential Loyalists"
1378434,204,20,70,2,2,1,221,"Promising"
1378435,98,12,1383,3,2,0,320,"Potential Loyalists"
1378436,219,46,273.98,1,3,0,130,"Need Attention"
1378437,2,3,50,4,1,1,411,"Loyalists"
1378439,62,14,1242.03,3,2,0,320,"Potential Loyalists"
1378440,42,21,468.23,3,2,0,320,"Potential Loyalists"
1378441,26,16,500.4146,3,2,0,320,"Potential Loyalists"
1378443,184,4,110,2,1,0,210,"Promising"
1378444,5,6,30,4,1,1,411,"Loyalists"
1378446,53,78,2264.82,3,4,0,340,"Potential Loyalists"
1378451,136,29,3455.49,2,2,3,223,"Promising"
1378453,200,22,256,2,2,0,220,"Promising"
1378454,30,22,455.26,3,2,0,320,"Potential Loyalists"
1378455,219,166,554.29,1,4,0,140,"Need Attention"
1378457,35,4,70,3,1,1,311,"Potential Loyalists"
1378458,NA,NA,NA,0,0,0,0,"Need Attention"
1378459,118,39,33097,2,2,3,223,"Promising"
1378460,189,69,10740.23,2,4,3,243,"Promising"
1378463,218,178,1385.03,1,4,0,140,"Need Attention"
1378464,22,8,133,3,2,0,320,"Potential Loyalists"
1378466,190,38,810.52,2,2,0,220,"Promising"
1378467,72,26,3247.59,3,2,3,323,"Potential Loyalists"
1378469,5,4,1010,4,1,0,410,"Loyalists"
1378473,210,116,9286.5,2,4,3,243,"Promising"
1378474,91,6,30,3,1,1,311,"Potential Loyalists"
1378476,212,43,209.55,1,3,0,130,"Need Attention"
1378479,216,61,247.65,1,4,0,140,"Need Attention"
1378480,26,12,424.74,3,2,0,320,"Potential Loyalists"
1378481,170,66,331.22,2,4,0,240,"Promising"
1378485,210,129,10471.72,2,4,3,243,"Promising"
1378486,51,16,230.6213,3,2,0,320,"Potential Loyalists"
1378488,134,36,1022.2645,2,2,0,220,"Promising"
1378489,199,40,462.32,2,3,0,230,"Promising"
1378490,9,3,20,4,1,1,411,"Loyalists"
1378494,43,10,73.77,3,2,1,321,"Potential Loyalists"
1378498,NA,NA,NA,0,0,0,0,"Need Attention"
1378501,0,1,46,4,1,1,411,"Loyalists"
1378502,210,9,389.9439,2,2,0,220,"Promising"
1378504,29,11,1008.5,3,2,0,320,"Potential Loyalists"
1378505,4,2,25,4,1,1,411,"Loyalists"
1378506,218,23,1025.4,1,2,0,120,"Need Attention"
1378507,0,1,78,4,1,0,410,"Loyalists"
1378508,183,76,190.4,2,4,0,240,"Promising"
1378509,45,28,44.9905,3,2,1,321,"Potential Loyalists"
1378510,103,10,88.5,3,2,0,320,"Potential Loyalists"
1378514,117,21,156.42,2,2,0,220,"Promising"
1378516,107,25,235.11,3,2,0,320,"Potential Loyalists"
1378517,28,28,11214.29,3,2,3,323,"Potential Loyalists"
1378518,7,9,68,4,2,1,421,"Loyalists"
1378519,219,114,171.6309,1,4,0,140,"Need Attention"
1378521,194,70,230.37,2,4,0,240,"Promising"
1378524,26,9,95,3,2,0,320,"Potential Loyalists"
1378526,200,24,164.3593,2,2,0,220,"Promising"
1378527,218,195,2605.14,1,4,0,140,"Need Attention"
1378528,NA,NA,NA,0,0,0,0,"Need Attention"
1378530,197,73,2754.81,2,4,0,240,"Promising"
1378531,15,15,197.24,4,2,0,420,"Loyalists"
1378532,184,58,43.4,2,4,1,241,"Promising"
1378533,212,29,128.5,1,2,0,120,"Need Attention"
1378535,13,16,166.95,4,2,0,420,"Loyalists"
1378536,187,35,619.3,2,2,0,220,"Promising"
1378538,118,22,22.4022,2,2,1,221,"Promising"
1378541,78,14,301.43,3,2,0,320,"Potential Loyalists"
1378543,139,41,176.33,2,3,0,230,"Promising"
1378544,220,124,1040.62,1,4,0,140,"Need Attention"
1378545,3,3,20,4,1,1,411,"Loyalists"
1378547,41,15,575,3,2,0,320,"Potential Loyalists"
1378549,119,45,75.1271,2,3,1,231,"Promising"
1378551,24,21,355.0585,3,2,0,320,"Potential Loyalists"
1378552,220,64,556.44,1,4,0,140,"Need Attention"
1378553,78,36,690.56,3,2,0,320,"Potential Loyalists"
1378559,197,23,112.23,2,2,0,220,"Promising"
1378561,58,15,122,3,2,0,320,"Potential Loyalists"
1378563,65,77,560.45,3,4,0,340,"Potential Loyalists"
1378565,0,1,30,4,1,1,411,"Loyalists"
1378567,202,110,810.27,2,4,0,240,"Promising"
1378568,132,10,279.16,2,2,0,220,"Promising"
1378570,NA,NA,NA,0,0,0,0,"Need Attention"
1378571,121,152,14220.94,2,4,3,243,"Promising"
1378572,1,2,70,4,1,1,411,"Loyalists"
1378574,7,11,70.4,4,2,1,421,"Loyalists"
1378576,209,97,610.13,2,4,0,240,"Promising"
1378578,153,9,55,2,2,1,221,"Promising"
1378579,0,1,60,4,1,1,411,"Loyalists"
1378582,1,3,63.8922,4,1,1,411,"Loyalists"
1378583,0,2,323.9766,4,1,0,410,"Loyalists"
1378584,189,28,28.18,2,2,1,221,"Promising"
1378585,214,53,131.61,1,4,0,140,"Need Attention"
1378587,200,89,1516.4799,2,4,0,240,"Promising"
1378588,218,57,787.44,1,4,0,140,"Need Attention"
1378590,63,30,30.5475,3,2,1,321,"Potential Loyalists"
1378593,217,36,121.3,1,2,0,120,"Need Attention"
1378594,210,79,324.8,2,4,0,240,"Promising"
1378600,216,12,63.5,1,2,1,121,"Need Attention"
1378601,198,31,67.5,2,2,1,221,"Promising"
1378603,3,4,30.75,4,1,1,411,"Loyalists"
1378605,20,10,130.55,4,2,0,420,"Loyalists"
1378606,221,43,680.87,1,3,0,130,"Need Attention"
1378607,210,45,204.5,2,3,0,230,"Promising"
1378608,135,15,621.5,2,2,0,220,"Promising"
1378610,26,3,30,3,1,1,311,"Potential Loyalists"
1378611,221,155,10181.7348,1,4,3,143,"Promising"
1378612,186,9,69.5,2,2,1,221,"Promising"
1378616,NA,NA,NA,0,0,0,0,"Need Attention"
1378618,217,86,407.35,1,4,0,140,"Need Attention"
1378619,43,16,49.36,3,2,1,321,"Potential Loyalists"
1378621,9,5,32.0979,4,1,1,411,"Loyalists"
1378623,215,34,52.5,1,2,1,121,"Need Attention"
1378625,143,2,45,2,1,1,211,"Promising"
1378630,216,69,3542.41,1,4,3,143,"Promising"
1378634,5,5,20,4,1,1,411,"Loyalists"
1378635,216,46,321,1,3,0,130,"Need Attention"
1378636,16,7,200,4,1,0,410,"Loyalists"
1378637,177,32,212.26,2,2,0,220,"Promising"
1378638,208,46,319.77,2,3,0,230,"Promising"
1378639,155,52,3274.39,2,4,3,243,"Promising"
1378641,131,112,2496.21,2,4,0,240,"Promising"
1378642,100,13,16.44,3,2,1,321,"Potential Loyalists"
1378643,153,30,214.85,2,2,0,220,"Promising"
1378646,129,24,160.2,2,2,0,220,"Promising"
1378647,208,20,109.75,2,2,0,220,"Promising"
1378648,115,54,917.5,2,4,0,240,"Promising"
1378649,197,82,339.5,2,4,0,240,"Promising"
1378650,211,66,984.78,1,4,0,140,"Need Attention"
1378652,4,5,283.59,4,1,0,410,"Loyalists"
1378654,1,3,802,4,1,0,410,"Loyalists"
1378655,50,11,55.33,3,2,1,321,"Potential Loyalists"
1378656,160,52,1918.58,2,4,0,240,"Promising"
1378659,208,106,237.4398,2,4,0,240,"Promising"
1378660,220,105,787.25,1,4,0,140,"Need Attention"
1378661,219,37,525.19,1,2,0,120,"Need Attention"
1378663,43,73,2524,3,4,0,340,"Potential Loyalists"
1378664,43,7,47,3,1,1,311,"Potential Loyalists"
1378665,144,114,515.82,2,4,0,240,"Promising"
1378668,0,1,243.3,4,1,0,410,"Loyalists"
1378669,203,12,120,2,2,0,220,"Promising"
1378670,4,5,109.5,4,1,0,410,"Loyalists"
1378672,191,53,535.36,2,4,0,240,"Promising"
1378673,179,24,23.1959,2,2,1,221,"Promising"
1378676,3,5,30,4,1,1,411,"Loyalists"
1378678,1,4,251,4,1,0,410,"Loyalists"
1378679,19,13,58.77,4,2,1,421,"Loyalists"
1378680,0,1,100,4,1,0,410,"Loyalists"
1378681,39,5,60,3,1,1,311,"Potential Loyalists"
1378682,211,56,2054.96,1,4,0,140,"Need Attention"
1378684,169,80,95688.8561,2,4,3,243,"Promising"
1378687,156,22,205.57,2,2,0,220,"Promising"
1378689,26,12,61.75,3,2,1,321,"Potential Loyalists"
1378690,31,21,319.5032,3,2,0,320,"Potential Loyalists"
1378692,208,57,509.66,2,4,0,240,"Promising"
1378693,119,32,119.91,2,2,0,220,"Promising"
1378695,192,19,243.7174,2,2,0,220,"Promising"
1378696,179,24,3547.93,2,2,3,223,"Promising"
1378698,29,7,136.64,3,1,0,310,"Potential Loyalists"
1378700,24,20,4594.0722,3,2,3,323,"Potential Loyalists"
1378704,178,14,67.5,2,2,1,221,"Promising"
1378706,187,37,813,2,2,0,220,"Promising"
1378707,197,24,669.75,2,2,0,220,"Promising"
1378708,218,93,195.5,1,4,0,140,"Need Attention"
1378711,121,15,53.6302,2,2,1,221,"Promising"
1378712,22,6,45,3,1,1,311,"Potential Loyalists"
1378713,148,19,80.85,2,2,0,220,"Promising"
1378714,4,4,15,4,1,1,411,"Loyalists"
1378715,47,51,179.15,3,3,0,330,"Potential Loyalists"
1378719,28,31,162.57,3,2,0,320,"Potential Loyalists"
1378723,3,2,10,4,1,1,411,"Loyalists"
1378726,9,17,416.53,4,2,0,420,"Loyalists"
1378727,0,1,96,4,1,0,410,"Loyalists"
1378728,219,22,910,1,2,0,120,"Need Attention"
1378731,168,16,1029,2,2,0,220,"Promising"
1378732,46,42,3023.26,3,3,3,333,"Potential Loyalists"
1378733,220,145,1325.5,1,4,0,140,"Need Attention"
1378734,170,33,128.2256,2,2,0,220,"Promising"
1378736,15,17,1106.83,4,2,0,420,"Loyalists"
1378737,117,50,134.17,2,3,0,230,"Promising"
1378738,204,8,30,2,2,1,221,"Promising"
1378742,43,7,30,3,1,1,311,"Potential Loyalists"
1378744,183,9,35,2,2,1,221,"Promising"
1378745,75,27,553.23,3,2,0,320,"Potential Loyalists"
1378747,156,7,60,2,1,1,211,"Promising"
1378748,44,9,35,3,2,1,321,"Potential Loyalists"
1378750,64,29,810.18,3,2,0,320,"Potential Loyalists"
1378752,209,28,140.5,2,2,0,220,"Promising"
1378753,187,12,180,2,2,0,220,"Promising"
1378754,70,4,36,3,1,1,311,"Potential Loyalists"
1378756,215,77,128.71,1,4,0,140,"Need Attention"
1378757,220,74,1088.63,1,4,0,140,"Need Attention"
1378758,12,3,4,4,1,1,411,"Loyalists"
1378762,214,31,94.84,1,2,0,120,"Need Attention"
1378763,201,14,33341.05,2,2,3,223,"Promising"
1378764,217,28,147.67,1,2,0,120,"Need Attention"
1378766,210,332,6546.4322,2,4,3,243,"Promising"
1378768,0,2,30,4,1,1,411,"Loyalists"
1378769,166,89,203.531,2,4,0,240,"Promising"
1378771,2,3,254,4,1,0,410,"Loyalists"
1378772,220,79,2363.73,1,4,0,140,"Need Attention"
1378773,199,61,85.24,2,4,0,240,"Promising"
1378776,32,34,1392.13,3,2,0,320,"Potential Loyalists"
1378777,204,205,2052.74,2,4,0,240,"Promising"
1378780,107,33,173.94,3,2,0,320,"Potential Loyalists"
1378781,152,52,411.69,2,4,0,240,"Promising"
1378783,211,121,573.5278,1,4,0,140,"Need Attention"
1378784,29,30,423.7149,3,2,0,320,"Potential Loyalists"
1378786,221,204,13751.77,1,4,3,143,"Promising"
1378787,205,53,64.2818,2,4,1,241,"Promising"
1378788,210,25,96.28,2,2,0,220,"Promising"
1378791,95,47,798.9412,3,3,0,330,"Potential Loyalists"
1378794,198,45,1064,2,3,0,230,"Promising"
1378796,192,28,240.17,2,2,0,220,"Promising"
1378797,91,26,260.3779,3,2,0,320,"Potential Loyalists"
1378799,9,10,92,4,2,0,420,"Loyalists"
1378802,12,10,225,4,2,0,420,"Loyalists"
1378807,221,131,34750.716,1,4,3,143,"Promising"
1378811,220,74,2604.3362,1,4,0,140,"Need Attention"
1378815,221,47,136.34,1,3,0,130,"Need Attention"
1378819,205,53,1204.82,2,4,0,240,"Promising"
1378820,3,2,75.0848,4,1,1,411,"Loyalists"
1378821,16,25,330.2042,4,2,0,420,"Loyalists"
1378827,219,47,471.02,1,3,0,130,"Need Attention"
1378828,211,136,1130.3,1,4,0,140,"Need Attention"
1378829,50,22,33.0903,3,2,1,321,"Potential Loyalists"
1378836,5,9,39.37,4,2,1,421,"Loyalists"
1378838,57,14,210.01,3,2,0,320,"Potential Loyalists"
1378839,54,8,95,3,2,0,320,"Potential Loyalists"
1378840,221,58,667.69,1,4,0,140,"Need Attention"
1378842,17,9,75,4,2,1,421,"Loyalists"
1378844,157,100,4685.02,2,4,3,243,"Promising"
1378846,221,139,888.14,1,4,0,140,"Need Attention"
1378848,13,3,76.25,4,1,1,411,"Loyalists"
1378849,1,2,255.1048,4,1,0,410,"Loyalists"
1378851,3,2,73,4,1,1,411,"Loyalists"
1378852,7,9,71.194,4,2,1,421,"Loyalists"
1378854,172,23,56,2,2,1,221,"Promising"
1378855,54,16,150,3,2,0,320,"Potential Loyalists"
1378857,197,31,48.46,2,2,1,221,"Promising"
1378858,NA,NA,NA,0,0,0,0,"Need Attention"
1378859,62,75,753.06,3,4,0,340,"Potential Loyalists"
1378860,39,17,219.61,3,2,0,320,"Potential Loyalists"
1378863,219,61,273.03,1,4,0,140,"Need Attention"
1378865,220,75,1351.172,1,4,0,140,"Need Attention"
1378866,216,34,58.18,1,2,1,121,"Need Attention"
1378867,201,36,352,2,2,0,220,"Promising"
1378869,65,25,1623.0311,3,2,0,320,"Potential Loyalists"
1378872,219,20,135,1,2,0,120,"Need Attention"
1378873,218,67,933,1,4,0,140,"Need Attention"
1378874,NA,NA,NA,0,0,0,0,"Need Attention"
1378875,220,425,7747.02,1,4,3,143,"Promising"
1378876,198,23,120.95,2,2,0,220,"Promising"
1378877,3,2,40,4,1,1,411,"Loyalists"
1378879,40,9,35.43,3,2,1,321,"Potential Loyalists"
1378880,215,73,136.83,1,4,0,140,"Need Attention"
1378883,201,17,58.55,2,2,1,221,"Promising"
1378884,124,56,303.03,2,4,0,240,"Promising"
1378886,204,92,3093,2,4,3,243,"Promising"
1378889,40,16,214.84,3,2,0,320,"Potential Loyalists"
1378890,106,5,20,3,1,1,311,"Potential Loyalists"
1378891,195,236,879.0292,2,4,0,240,"Promising"
1378893,62,44,193.2,3,3,0,330,"Potential Loyalists"
1378895,118,99,564.4551,2,4,0,240,"Promising"
1378896,65,43,768.97,3,3,0,330,"Potential Loyalists"
1378897,2,6,346,4,1,0,410,"Loyalists"
1378898,113,32,161.47,3,2,0,320,"Potential Loyalists"
1378899,15,13,90.23,4,2,0,420,"Loyalists"
1378902,58,54,649.5,3,4,0,340,"Potential Loyalists"
1378904,5,6,579.3438,4,1,0,410,"Loyalists"
1378907,215,65,336.66,1,4,0,140,"Need Attention"
1378909,0,1,100,4,1,0,410,"Loyalists"
1378910,184,31,692.77,2,2,0,220,"Promising"
1378917,1,2,15,4,1,1,411,"Loyalists"
1378918,219,6,102.25,1,1,0,110,"Need Attention"
1378920,83,18,521,3,2,0,320,"Potential Loyalists"
1378922,4,3,20,4,1,1,411,"Loyalists"
1378924,2,3,45,4,1,1,411,"Loyalists"
1378925,85,101,1904.7,3,4,0,340,"Potential Loyalists"
1378927,208,34,291.82,2,2,0,220,"Promising"
1378929,10,6,34.3663,4,1,1,411,"Loyalists"
1378933,5,10,134.1167,4,2,0,420,"Loyalists"
1378934,2,3,49.93,4,1,1,411,"Loyalists"
1378935,8,11,130.65,4,2,0,420,"Loyalists"
1378936,164,28,29,2,2,1,221,"Promising"
1378938,221,31,1158.42,1,2,0,120,"Need Attention"
1378943,218,92,1613.17,1,4,0,140,"Need Attention"
1378944,159,33,29.1,2,2,1,221,"Promising"
1378948,221,38,133.9,1,2,0,120,"Need Attention"
1378950,25,27,122.7,3,2,0,320,"Potential Loyalists"
1378952,122,64,3750.7,2,4,3,243,"Promising"
1378953,152,44,483.8107,2,3,0,230,"Promising"
1378954,69,51,643.68,3,3,0,330,"Potential Loyalists"
1378957,125,13,125,2,2,0,220,"Promising"
1378958,138,102,1280.59,2,4,0,240,"Promising"
1378960,13,4,30,4,1,1,411,"Loyalists"
1378961,2,2,5,4,1,1,411,"Loyalists"
1378962,130,37,137.8331,2,2,0,220,"Promising"
1378963,15,13,85.37,4,2,0,420,"Loyalists"
1378966,212,91,338.96,1,4,0,140,"Need Attention"
1378970,94,86,1178.23,3,4,0,340,"Potential Loyalists"
1378971,50,12,100,3,2,0,320,"Potential Loyalists"
1378973,15,6,20,4,1,1,411,"Loyalists"
1378974,192,17,57.64,2,2,1,221,"Promising"
1378975,14,6,60,4,1,1,411,"Loyalists"
1378976,17,16,78.5,4,2,0,420,"Loyalists"
1378977,44,17,62.5,3,2,1,321,"Potential Loyalists"
1378979,14,10,81.96,4,2,0,420,"Loyalists"
1378980,214,20,121,1,2,0,120,"Need Attention"
1378982,12,5,15,4,1,1,411,"Loyalists"
1378984,0,1,100,4,1,0,410,"Loyalists"
1378988,98,25,102,3,2,0,320,"Potential Loyalists"
1378989,121,12,552.2963,2,2,0,220,"Promising"
1378990,5,6,742.9867,4,1,0,410,"Loyalists"
1378991,200,32,363.5,2,2,0,220,"Promising"
1378992,38,11,19.04,3,2,1,321,"Potential Loyalists"
1378993,NA,NA,NA,0,0,0,0,"Need Attention"
1378994,201,24,52.7,2,2,1,221,"Promising"
1378995,21,20,243.39,3,2,0,320,"Potential Loyalists"
1378996,9,5,50,4,1,1,411,"Loyalists"
1379000,221,102,402.52,1,4,0,140,"Need Attention"
1379001,71,4,123.6912,3,1,0,310,"Potential Loyalists"
1379004,209,99,208036.89,2,4,3,243,"Promising"
1379005,0,1,67.25,4,1,1,411,"Loyalists"
1379006,0,1,40,4,1,1,411,"Loyalists"
1379010,210,46,415.48,2,3,0,230,"Promising"
1379015,212,40,1217.38,1,3,0,130,"Need Attention"
1379016,16,17,99.5,4,2,0,420,"Loyalists"
1379017,215,27,173.26,1,2,0,120,"Need Attention"
1379019,73,46,107.891,3,3,0,330,"Potential Loyalists"
1379022,192,31,998.98,2,2,0,220,"Promising"
1379024,198,67,501.65,2,4,0,240,"Promising"
1379025,10,13,6374,4,2,3,423,"Loyalists"
1379026,45,21,127.97,3,2,0,320,"Potential Loyalists"
1379027,160,47,611.25,2,3,0,230,"Promising"
1379030,206,11,481.59,2,2,0,220,"Promising"
1379031,2,3,31.15,4,1,1,411,"Loyalists"
1379032,209,10,90.9,2,2,0,220,"Promising"
1379033,130,31,275.28,2,2,0,220,"Promising"
1379035,0,1,0.6711,4,1,1,411,"Loyalists"
1379037,209,121,181.24,2,4,0,240,"Promising"
1379038,218,198,634.68,1,4,0,140,"Need Attention"
1379041,93,38,246.64,3,2,0,320,"Potential Loyalists"
1379043,219,28,27124.2,1,2,3,123,"Need Attention"
1379044,8,5,59.3319,4,1,1,411,"Loyalists"
1379046,71,57,6892.7193,3,4,3,343,"Loyalists"
1379049,18,8,51,4,2,1,421,"Loyalists"
1379051,218,107,151.5,1,4,0,140,"Need Attention"
1379053,78,61,96.8789,3,4,0,340,"Potential Loyalists"
1379055,175,111,13052.1,2,4,3,243,"Promising"
1379057,43,17,47,3,2,1,321,"Potential Loyalists"
1379058,215,154,1144.84,1,4,0,140,"Need Attention"
1379061,197,65,762.72,2,4,0,240,"Promising"
